FLYBASE,SYMBOL,GENENAME,chromosome_name,start_position,end_position,ensembl_transcript_id,flybase_transcript_id,transcript_start,transcript_end,transcription_start_site,transcript_length,transcript_count
FBgn0036704,CG6497,uncharacterized protein,3L,17252377,17253937,FBtr0332785,FBtr0332785,17252377,17253937,17253937,1561,6
FBgn0036705,CG13723,uncharacterized protein,3L,17264416,17264986,FBtr0075213,FBtr0075213,17264416,17264986,17264416,571,3
FBgn0036706,ND-24L,NADH dehydrogenase (ubiquinone) 24 kDa subunit-like,3L,17319969,17320811,FBtr0075249,FBtr0075249,17319969,17320811,17320811,843,3
FBgn0036707,CG13724,uncharacterized protein,3L,17322841,17324493,FBtr0075214,FBtr0075214,17322841,17324493,17322841,1653,3
FBgn0036708,CG13725,uncharacterized protein,3L,17324618,17325518,FBtr0075248,FBtr0075248,17324618,17325518,17325518,901,3
FBgn0036709,Or74a,Odorant receptor 74a,3L,17327733,17329169,FBtr0075247,FBtr0075247,17327733,17329169,17329169,1215,3
FBgn0036710,CG6479,uncharacterized protein,3L,17337172,17339262,FBtr0331847,FBtr0331847,17337172,17339262,17339262,1843,9
FBgn0036711,CG13727,uncharacterized protein,3L,17340279,17341316,FBtr0075243,FBtr0075243,17340279,17341316,17341316,909,3
FBgn0036712,brv2,brivido-2,3L,17342050,17344696,FBtr0331846,FBtr0331846,17342050,17344696,17344696,2301,6
FBgn0036713,Mip,Myoinhibiting peptide precursor,3L,17344947,17349666,FBtr0075241,FBtr0075241,17344947,17349666,17349666,1396,3
FBgn0036714,CG7692,uncharacterized protein,3L,17351822,17358056,FBtr0344911,FBtr0344911,17353042,17358056,17353042,4679,12
FBgn0036715,Cad74A,Cadherin 74A,3L,17367753,17379530,FBtr0075239,FBtr0075239,17367753,17379530,17379530,6508,9
FBgn0036716,CG13728,uncharacterized protein,3L,17380026,17382728,FBtr0075238,FBtr0075238,17380026,17382728,17382728,2504,3
FBgn0036717,CG13731,uncharacterized protein,3L,17383636,17388956,FBtr0306800,FBtr0306800,17383636,17388956,17388956,2980,3
FBgn0036723,CG12229,uncharacterized protein,3L,17434472,17436431,FBtr0075226,FBtr0075226,17434472,17436431,17436431,1960,3
FBgn0036725,CG18265,uncharacterized protein,3L,17439401,17457461,FBtr0333689,FBtr0333689,17446549,17455283,17446549,6143,9
FBgn0036726,QIL1,QIL1,3L,17465945,17466768,FBtr0075220,FBtr0075220,17465945,17466768,17465945,762,3
FBgn0036727,SecCl,Secretory chloride channel,3L,17470127,17474517,FBtr0075221,FBtr0075221,17470426,17474517,17470426,1950,6
FBgn0036728,UQCR-Q,Ubiquinol-cytochrome c reductase ubiquinone-binding protein,3L,17474761,17476124,FBtr0302509,FBtr0302509,17475049,17476124,17475049,746,12
FBgn0036729,CG13733,uncharacterized protein,3L,17477795,17478926,FBtr0075225,FBtr0075225,17477795,17478926,17478926,1132,3
FBgn0036730,qjt,quijote,3L,17479096,17480141,FBtr0075223,FBtr0075223,17479096,17480141,17479096,990,6
FBgn0036731,CG6333,uncharacterized protein,3L,17480129,17486230,FBtr0302208,FBtr0302208,17480129,17486230,17486230,2133,6
FBgn0036732,Oatp74D,Organic anion transporting polypeptide 74D,3L,17487118,17511693,FBtr0302041,FBtr0302041,17487118,17511693,17487118,3715,12
FBgn0036733,U4-U6-60K,U4-U6 small nuclear riboprotein factor 60K,3L,17511855,17513912,FBtr0075209,FBtr0075209,17511855,17513912,17513912,2058,3
FBgn0036734,CG7564,uncharacterized protein,3L,17514298,17524740,FBtr0344941,FBtr0344941,17514298,17524740,17514298,1672,12
FBgn0036735,Edc3,Enhancer of decapping 3,3L,17525333,17529861,FBtr0075208,FBtr0075208,17525333,17529861,17529861,4062,3
FBgn0036738,CG7542,uncharacterized protein,3L,17549826,17550980,FBtr0075181,FBtr0075181,17549826,17550658,17549826,833,6
FBgn0036740,Vps60,Vacuolar protein sorting 60,3L,17620123,17621625,FBtr0333123,FBtr0333123,17620123,17621625,17621625,1100,6
FBgn0036741,anchor,anchor,3L,17621824,17630971,FBtr0333121,FBtr0333121,17621824,17630971,17621824,4338,6
FBgn0036742,CG7497,uncharacterized protein,3L,17633449,17638001,FBtr0345385,FBtr0345385,17633449,17638001,17633449,1822,6
FBgn0036745,CG7484,uncharacterized protein,3L,17654617,17655645,FBtr0075184,FBtr0075184,17654617,17655645,17654617,657,3
FBgn0036746,Crtc,CREB-regulated transcription coactivator,3L,17659818,17669234,FBtr0345384,FBtr0345384,17659818,17669234,17669234,5957,9
FBgn0036747,CG6052,uncharacterized protein,3L,17723713,17729378,FBtr0479912,FBtr0479912,17723713,17729378,17729378,5243,3
FBgn0036749,CG7460,uncharacterized protein,3L,17740540,17742540,FBtr0075187,FBtr0075187,17740540,17742540,17740540,2001,6
FBgn0036750,CG6034,uncharacterized protein,3L,17745173,17746860,FBtr0075194,FBtr0075194,17745173,17746860,17746860,1688,3
FBgn0036751,Adgf-B,Adenosine deaminase-related growth factor B,3L,17748833,17750588,FBtr0075193,FBtr0075193,17748833,17750588,17750588,1694,3
FBgn0036752,Adgf-A,Adenosine deaminase-related growth factor A,3L,17751731,17764158,FBtr0075191,FBtr0075191,17751731,17764158,17764158,2584,6
FBgn0036754,CG5589,uncharacterized protein,3L,17802490,17804715,FBtr0075170,FBtr0075170,17802490,17804715,17804715,2112,3
FBgn0036756,Cln3,Cln3,3L,17809231,17814119,FBtr0333693,FBtr0333693,17809231,17812891,17812891,1589,6
FBgn0036757,Ir75a,Ionotropic receptor 75a,3L,17815570,17817921,FBtr0273392,FBtr0273392,17815570,17817921,17817921,1982,3
FBgn0036759,CG5577,uncharacterized protein,3L,17838650,17841427,FBtr0075162,FBtr0075162,17839791,17841427,17841427,1021,6
FBgn0036760,CG5567,uncharacterized protein,3L,17841540,17843544,FBtr0075161,FBtr0075161,17841540,17843544,17843544,1288,3
FBgn0036761,MED19,Mediator complex subunit 19,3L,17843725,17846501,FBtr0075160,FBtr0075160,17843815,17846501,17846501,1763,6
FBgn0036762,CG7430,uncharacterized protein,3L,17846916,17849601,FBtr0331810,FBtr0331810,17847036,17849372,17847036,1903,6
FBgn0036763,TrpRS-m,"Tryptophanyl-tRNA synthetase, mitochondrial",3L,17849727,17852453,FBtr0331811,FBtr0331811,17849727,17852189,17849727,2213,6
FBgn0036764,CG5535,uncharacterized protein,3L,17852624,17856794,FBtr0273277,FBtr0273277,17852624,17856794,17856794,2040,6
FBgn0036765,CG7408,uncharacterized protein,3L,17879096,17883653,FBtr0300281,FBtr0300281,17879096,17883653,17879096,3099,9
FBgn0036766,CG5506,uncharacterized protein,3L,17883649,17884376,FBtr0075157,FBtr0075157,17883649,17884376,17884376,661,3
FBgn0036767,CG16775,uncharacterized protein,3L,17885948,17886645,FBtr0290228,FBtr0290228,17885948,17886645,17886645,698,3
FBgn0036768,CG7402,uncharacterized protein,3L,17887705,17891404,FBtr0075143,FBtr0075143,17887705,17891404,17887705,1894,3
FBgn0036769,Tsp74F,Tetraspanin 74F,3L,17891820,17895862,FBtr0075155,FBtr0075155,17891820,17895862,17895862,1519,6
FBgn0036770,Prestin,prestin,3L,17898889,17907812,FBtr0075153,FBtr0075153,17898889,17907812,17907812,3553,3
FBgn0036771,Wdr92,WD repeat domain 92,3L,17908143,17909683,FBtr0075144,FBtr0075144,17908143,17909683,17908143,1485,3
FBgn0036772,CG5290,uncharacterized protein,3L,17909483,17912565,FBtr0075152,FBtr0075152,17909483,17912565,17912565,2917,3
FBgn0036773,CG13698,uncharacterized protein,3L,18088417,18106149,FBtr0333698,FBtr0333698,18089132,18106149,18106149,1617,6
FBgn0036774,mRpS26,mitochondrial ribosomal protein S26,3L,18106579,18107499,FBtr0075121,FBtr0075121,18106579,18107499,18106579,825,3
FBgn0036775,RpIIIC53,RNA polymerase III subunit C53,3L,18107848,18109574,FBtr0075136,FBtr0075136,18107848,18109574,18109574,1544,3
FBgn0036777,CG7341,uncharacterized protein,3L,18112959,18121003,FBtr0075124,FBtr0075124,18112959,18121003,18112959,1455,6
FBgn0036778,Cyp312a1,Cyp312a1,3L,18128940,18132689,FBtr0075135,FBtr0075135,18130101,18132095,18132095,1628,6
FBgn0036780,CG7330,uncharacterized protein,3L,18148923,18153807,FBtr0332861,FBtr0332861,18148923,18153807,18148923,1166,6
FBgn0036781,CG13699,uncharacterized protein,3L,18154897,18162522,FBtr0075134,FBtr0075134,18154897,18162522,18162522,3755,3
FBgn0036782,CG7320,uncharacterized protein,3L,18201494,18203637,FBtr0310156,FBtr0310156,18201494,18203637,18201494,2023,3
FBgn0036783,CheA75a,Chemosensory protein A 75a,3L,18252088,18252846,FBtr0075129,FBtr0075129,18252088,18252846,18252088,699,3
FBgn0036784,CG5103,uncharacterized protein,3L,18292125,18294262,FBtr0075132,FBtr0075132,18292125,18294262,18294262,2074,3
FBgn0036785,CG13700,uncharacterized protein,3L,18298742,18301260,FBtr0332865,FBtr0332865,18298742,18301260,18301260,1932,12
FBgn0036786,skl,sickle,3L,18438561,18439942,FBtr0075119,FBtr0075119,18438561,18439942,18439942,1382,3
FBgn0036787,CG4306,uncharacterized protein,3L,18461957,18463163,FBtr0075117,FBtr0075117,18461957,18463163,18463163,1029,3
FBgn0036789,AstC-R2,Allatostatin C receptor 2,3L,18485137,18502557,FBtr0330088,FBtr0330088,18486502,18502557,18502557,2370,12
FBgn0036790,AstC-R1,Allatostatin C receptor 1,3L,18560258,18576326,FBtr0089578,FBtr0089578,18560258,18576326,18560258,2912,3
FBgn0036791,CG7271,uncharacterized protein,3L,18588759,18590165,FBtr0075101,FBtr0075101,18588759,18590165,18588759,1407,3
FBgn0036793,CG4174,uncharacterized protein,3L,18600150,18617943,FBtr0344519,FBtr0344519,18600150,18617943,18617943,3428,9
FBgn0036795,CG18233,uncharacterized protein,3L,18605472,18607349,FBtr0304702,FBtr0304702,18605472,18607349,18605472,1548,3
FBgn0036796,CG18231,uncharacterized protein,3L,18607462,18609512,FBtr0300052,FBtr0300052,18607462,18609512,18607462,1548,3
FBgn0036799,CG13380,uncharacterized protein,3L,18600150,18617943,FBtr0100555,FBtr0100555,18600150,18617943,18617943,3231,9
FBgn0036801,MYPT-75D,Myosin phosphatase targeting subunit 75D,3L,18625959,18667177,FBtr0331421,FBtr0331421,18641391,18667177,18641391,4663,12
FBgn0036804,Sgf11,SAGA associated factor 11kDa,3L,18681037,18681836,FBtr0113179,FBtr0113179,18681037,18681836,18681836,800,3
FBgn0036805,Chmp1,Charged multivesicular body protein 1,3L,18682895,18684061,FBtr0075092,FBtr0075092,18683144,18684061,18684061,847,6
FBgn0036806,Cyp12c1,Cyp12c1,3L,18684259,18686319,FBtr0345812,FBtr0345812,18684259,18686319,18686319,1884,6
FBgn0036807,CG6893,uncharacterized protein,3L,18694187,18695648,FBtr0114373,FBtr0114373,18694187,18695648,18694187,1164,6
FBgn0036808,Dic4,Dicarboxylate carrier 4,3L,18696402,18698412,FBtr0334057,FBtr0334057,18696402,18698412,18698412,1811,9
FBgn0036809,CG12477,uncharacterized protein,3L,18721893,18723272,FBtr0075089,FBtr0075089,18721893,18723272,18723272,1325,3
FBgn0036810,CG6885,uncharacterized protein,3L,18744488,18745699,FBtr0075053,FBtr0075053,18744488,18745699,18744488,1212,3
FBgn0036811,MED11,Mediator complex subunit 11,3L,18745856,18746623,FBtr0075054,FBtr0075054,18745856,18746623,18745856,713,3
FBgn0036812,Nufip,nufip,3L,18746611,18748367,FBtr0075088,FBtr0075088,18746611,18748367,18748367,1640,3
FBgn0036813,Atg3,Autophagy-related 3,3L,18748687,18750483,FBtr0075055,FBtr0075055,18748687,18750483,18748687,1221,3
FBgn0036814,CG14073,uncharacterized protein,3L,18802265,18820675,FBtr0332801,FBtr0332801,18802265,18820675,18820675,7793,6
FBgn0036815,HipHop,HP1-HOAP-interacting protein,3L,18821171,18822353,FBtr0075057,FBtr0075057,18821171,18822353,18821171,1183,6
FBgn0036816,Indy,I'm not dead yet,3L,18828632,18846267,FBtr0075081,FBtr0075081,18828632,18846267,18846267,2572,12
FBgn0036817,CG6865,uncharacterized protein,3L,18863647,18865514,FBtr0308811,FBtr0308811,18863647,18865514,18863647,1025,3
FBgn0036818,CG14074,uncharacterized protein,3L,18866225,18867431,FBtr0308812,FBtr0308812,18866225,18867431,18866225,1149,3
FBgn0036819,Dysb,Dysbindin,3L,18867771,18869219,FBtr0333708,FBtr0333708,18867771,18868945,18867771,1117,6
FBgn0036820,Grx1,Glutaredoxin 1,3L,18869230,18870057,FBtr0075063,FBtr0075063,18869338,18870057,18869338,595,6
FBgn0036821,CG3961,uncharacterized protein,3L,18878250,18890483,FBtr0075077,FBtr0075077,18878250,18890483,18890483,3373,12
FBgn0036822,NijB,Ninjurin B,3L,18892383,18893278,FBtr0075065,FBtr0075065,18892383,18893278,18892383,741,3
FBgn0036824,CG3902,uncharacterized protein,3L,18893120,18898293,FBtr0075076,FBtr0075076,18893120,18898293,18898293,1585,3
FBgn0036825,RpL26,Ribosomal protein L26,3L,18898875,18900408,FBtr0347494,FBtr0347494,18899104,18900408,18899104,1139,9
FBgn0036826,arx,asterix,3L,18900595,18901554,FBtr0075075,FBtr0075075,18900595,18901554,18901554,892,3
FBgn0036827,CG6843,uncharacterized protein,3L,18901594,18902952,FBtr0075067,FBtr0075067,18901594,18902952,18901594,1281,3
FBgn0036828,CG6841,uncharacterized protein,3L,18905372,18908974,FBtr0346816,FBtr0346816,18905372,18908974,18905372,3382,6
FBgn0036829,Ir75d,Ionotropic receptor 75d,3L,18908260,18911182,FBtr0309798,FBtr0309798,18908260,18911182,18911182,2312,3
FBgn0036830,CG14077,uncharacterized protein,3L,18908260,18914150,FBtr0299821,FBtr0299821,18908260,18914150,18914150,3077,6
FBgn0036831,CG6839,uncharacterized protein,3L,18917581,18919259,FBtr0075069,FBtr0075069,18917581,18919259,18917581,1325,3
FBgn0036832,CG18223,uncharacterized protein,3L,18919224,18920319,FBtr0333711,FBtr0333711,18919226,18920319,18920319,990,6
FBgn0036833,CG3819,uncharacterized protein,3L,18920430,18922108,FBtr0075048,FBtr0075048,18920524,18922108,18922108,1328,6
FBgn0036834,CG6836,uncharacterized protein,3L,18950629,18955406,FBtr0075023,FBtr0075023,18950629,18955406,18950629,1309,3
FBgn0036835,CG14075,uncharacterized protein,3L,18984961,18985634,FBtr0075024,FBtr0075024,18984961,18985634,18984961,674,3
FBgn0036836,CG11619,uncharacterized protein,3L,18985905,18988323,FBtr0075046,FBtr0075046,18985905,18988323,18988323,2419,3
FBgn0036837,CG18135,uncharacterized protein,3L,18990026,18998283,FBtr0075043,FBtr0075043,18990026,18998283,18998283,2983,15
FBgn0036838,CG3808,uncharacterized protein,3L,18997875,19000608,FBtr0075041,FBtr0075041,18997875,19000608,19000608,2522,3
FBgn0036839,SmydA-2,"SET and MYND domain containing, arthropod-specific, member 2",3L,19000985,19003252,FBtr0075040,FBtr0075040,19000985,19003252,19003252,1856,3
FBgn0036842,Ugt316A1,UDP-glycosyltransferase family 316 member A1,3L,19059400,19062816,FBtr0075037,FBtr0075037,19059772,19062816,19062816,2782,6
FBgn0036843,Sfxn2,Sideroflexin 2,3L,19063165,19066151,FBtr0075025,FBtr0075025,19063165,19066151,19063165,2062,3
FBgn0036844,Mkp3,Mitogen-activated protein kinase phosphatase 3,3L,19066155,19086426,FBtr0333220,FBtr0333220,19066155,19086426,19086426,4696,12
FBgn0036846,MESR6,Misexpression suppressor of ras 6,3L,19092670,19094760,FBtr0330090,FBtr0330090,19092670,19094760,19092670,1791,6
FBgn0036847,CNPYb,Canopy b,3L,19094890,19096217,FBtr0075034,FBtr0075034,19094890,19096217,19096217,1328,3
FBgn0036848,Naxd,NAD(P)HX dehydratase,3L,19096399,19097709,FBtr0075033,FBtr0075033,19096399,19097709,19097709,1233,3
FBgn0036849,CG14079,uncharacterized protein,3L,19097999,19099064,FBtr0075027,FBtr0075027,19097999,19099064,19097999,1008,3
FBgn0036850,Gem2,Gemin 2,3L,19099123,19100363,FBtr0075032,FBtr0075032,19099123,19100355,19100355,1182,6
FBgn0036851,CG14082,uncharacterized protein,3L,19105381,19138975,FBtr0330092,FBtr0330092,19106843,19138975,19138975,2399,9
FBgn0036853,mRpL21,mitochondrial ribosomal protein L21,3L,19253290,19255061,FBtr0075022,FBtr0075022,19254244,19255061,19255061,742,9
FBgn0036856,CG9666,uncharacterized protein,3L,19263766,19266838,FBtr0074991,FBtr0074991,19264404,19266838,19264404,1227,6
FBgn0036857,Aldh7A1,Aldehyde dehydrogenase 7 family member A1,3L,19266473,19268913,FBtr0075017,FBtr0075017,19266473,19268913,19268913,2053,3
FBgn0036858,CG14088,uncharacterized protein,3L,19269772,19270642,FBtr0309116,FBtr0309116,19269772,19270642,19270642,871,3
FBgn0036859,CG14085,uncharacterized protein,3L,19269351,19274168,FBtr0074992,FBtr0074992,19269351,19274168,19269351,2948,3
FBgn0036860,CG14086,uncharacterized protein,3L,19275791,19279919,FBtr0344806,FBtr0344806,19275791,19279919,19275791,1536,3
FBgn0036861,CG14089,uncharacterized protein,3L,19280120,19280800,FBtr0075015,FBtr0075015,19280120,19280800,19280800,681,3
FBgn0036862,Gbs-76A,Glycogen binding subunit 76A,3L,19281364,19292766,FBtr0075014,FBtr0075014,19281928,19288569,19288569,3541,12
FBgn0036868,ms(3)76Ba,male sterile (3) 76Ba,3L,19387580,19390033,FBtr0330281,FBtr0330281,19387580,19390033,19387580,2332,3
FBgn0036870,CG14095,uncharacterized protein,3L,19464049,19464759,FBtr0074987,FBtr0074987,19464049,19464759,19464759,641,3
FBgn0036871,CG14096,uncharacterized protein,3L,19466567,19467079,FBtr0074986,FBtr0074986,19466567,19467079,19467079,458,3
FBgn0036872,CG12519,uncharacterized protein,3L,19472491,19473145,FBtr0074930,FBtr0074930,19472491,19473052,19472491,507,6
FBgn0036873,CG18294,uncharacterized protein,3L,19475017,19475578,FBtr0074984,FBtr0074984,19475017,19475578,19475578,507,3
FBgn0036874,brv1,brivido-1,3L,19483826,19486498,FBtr0074982,FBtr0074982,19483826,19486498,19486498,2673,3
FBgn0036875,CG9449,uncharacterized protein,3L,19492053,19497723,FBtr0333846,FBtr0333846,19492270,19497290,19497290,1939,18
FBgn0036876,CG9451,uncharacterized protein,3L,19498197,19500798,FBtr0074979,FBtr0074979,19498402,19500798,19500798,1387,6
FBgn0036877,CG9452,uncharacterized protein,3L,19501010,19503870,FBtr0074978,FBtr0074978,19501010,19503870,19503870,1652,3
FBgn0036878,Cpr76Ba,Cuticular protein 76Ba,3L,19517552,19518332,FBtr0074977,FBtr0074977,19517552,19518332,19518332,781,3
FBgn0036879,Cpr76Bb,Cuticular protein 76Bb,3L,19519649,19520419,FBtr0074933,FBtr0074933,19519649,19520419,19519649,771,3
FBgn0036880,Cpr76Bc,Cuticular protein 76Bc,3L,19520945,19527272,FBtr0332754,FBtr0332754,19520945,19527272,19520945,1838,6
FBgn0036881,Cpr76Bd,Cuticular protein 76Bd,3L,19532743,19538289,FBtr0332756,FBtr0332756,19532743,19538289,19532743,4445,9
FBgn0036882,CG9279,uncharacterized protein,3L,19538425,19544205,FBtr0074976,FBtr0074976,19538425,19544205,19544205,5537,6
FBgn0036886,CG9300,uncharacterized protein,3L,19552420,19554767,FBtr0074938,FBtr0074938,19552420,19554767,19552420,2156,3
FBgn0036887,CG9231,uncharacterized protein,3L,19585093,19586003,FBtr0074972,FBtr0074972,19585093,19585970,19585970,814,6
FBgn0036888,CG9330,uncharacterized protein,3L,19586253,19589111,FBtr0074940,FBtr0074940,19586253,19589111,19586253,2384,3
FBgn0036889,CG14100,uncharacterized protein,3L,19589072,19590524,FBtr0074971,FBtr0074971,19589072,19590524,19590524,1393,3
FBgn0036890,CG9368,uncharacterized protein,3L,19601633,19604120,FBtr0074944,FBtr0074944,19601633,19604120,19601633,1828,9
FBgn0036891,CG9372,uncharacterized protein,3L,19606208,19608368,FBtr0074945,FBtr0074945,19606208,19608368,19606208,1693,3
FBgn0036892,Lon,Lon protease,3L,19607857,19612199,FBtr0273410,FBtr0273410,19607857,19612199,19612199,3761,6
FBgn0036893,PIG-F,Phosphatidylinositol glycan anchor biosynthesis class F,3L,19612455,19613489,FBtr0074946,FBtr0074946,19612455,19613489,19612455,1035,3
FBgn0036895,ms(3)76Cc,male sterile (3) 76Cc,3L,19620502,19624309,FBtr0074948,FBtr0074948,19620502,19624309,19620502,3746,3
FBgn0036896,wnd,wallenda,3L,19624406,19635783,FBtr0074964,FBtr0074964,19624406,19635628,19635628,4307,12
FBgn0036897,Rnf146,Ring finger protein 146,3L,19637207,19642816,FBtr0290116,FBtr0290116,19639402,19642816,19642816,1667,12
FBgn0036899,tey,teyrha-meyrha,3L,19650506,19664104,FBtr0331860,FBtr0331860,19650506,19663664,19663664,3113,12
FBgn0036900,CG8765,uncharacterized protein,3L,19683941,19687353,FBtr0089597,FBtr0089597,19683941,19687353,19687353,3082,9
FBgn0036905,ms(3)76Ca,male sterile (3) 76Ca,3L,19760409,19761817,FBtr0074950,FBtr0074950,19760409,19761817,19760409,1409,3
FBgn0036906,CG14102,uncharacterized protein,3L,19798975,19801291,FBtr0074928,FBtr0074928,19798975,19801291,19801291,2055,3
FBgn0036908,TORIP,Torsin interacting protein,3L,19803738,19805080,FBtr0333878,FBtr0333878,19803738,19805080,19805080,1221,6
FBgn0036909,Ccdc58,Coiled-coil domain-containing 58,3L,19805181,19806932,FBtr0074880,FBtr0074880,19806095,19806932,19806095,660,9
FBgn0036910,Cyp305a1,Cyp305a1,3L,19810403,19813339,FBtr0074925,FBtr0074925,19810403,19813339,19813339,1801,3
FBgn0036911,Fibp,fibp,3L,19816085,19817967,FBtr0479922,FBtr0479922,19816165,19817790,19817790,1171,12
FBgn0036913,Usp32,Ubiquitin specific protease 32,3L,19871139,19881783,FBtr0479917,FBtr0479917,19871139,19881783,19871139,6254,12
FBgn0036915,Prp3,Precursor RNA processing 3,3L,19910300,19912504,FBtr0074892,FBtr0074892,19910300,19912504,19910300,2082,6
